id	title	description	link	image_link	additional_image_link	availability	price	condition	brand	google_product_category	product_type	identifier_exists
73598	Remera BRAVO Journey Algodon	Remera BRAVO Journey Algodon. Marca Bravo. Colores: Negro. Talles: S, M, L, XL, 2XL, 3XL, 4XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-journey-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-journey-algodon-1701284326-0-0.png		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73725	Remera BRAVO Original Algodon	Remera BRAVO Original Algodon. Marca Bravo. Colores: Azul, Ladrillo. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-original-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-original-algodon-1701206528-decontenido0.png		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73513	Zapato Dama Gema OMBU Negro P/ Composite	Zapato OMBU Seguridad Calzado Trabajo Cuero Gema P/ Composite ______________________________________ NUEVA LÍNEA OMBÚ GEMA, MÁS LIVIANO, MÁS RESISTENTE, MAYOR COMODIDAD ______________________________________ La calidad de siempre ahora con: • Puntera de acero, con certificación IRAM. • Planta bidensidad más liviana, resistente y cómoda. • Guarda reflectiva de alta visibilidad. • Calzado dieléctrico en su totalidad. • Calzado de seguridad Certificado bajos normas IRAM ____________________________________ Capellada Color: Negro Talles: 36 y 37 Capellada exterior: Cuero flor seleccionado de alta calidad y textil de gran tenecidad Capellada interior: Forro interno con tecnología OMBU TECH ANTIMICROBIAL (Protección antimicótica) / Forro de talón en cuero. Cuello: Acolchado confort perimetral con goma espuma. Lengüeta: Acolchado confort de goma espuma. Forro interno con tecnología OMBU TECH ANTIMICROBIAL Puntera: De composite CERTIFICADA POR IRAM. Accesorios: Exclusiva tecnología OMBU TECH PLUCONF (+) La Plantilla Ultra Confortable es el resultado de estudios Ergonométricos y Antropométricos realizados por especialistas. Guarda reflectiva de alta visibilidad. Tipo de Cordones: Tejidos de materiales compuestos por fibras sintéticas de alta resistencia con herretes de blindaje plástico reforzado en las puntas. Planta • Inyectada en PU Bidensidad Shock Absorber • Dieléctrica • Resistente a Hidrocarburos • Antideslizante • Autolimpiante • Resistente a la Flexión • Resistente a la Abrasión • Estrías para Escaleras • Traba de seguridad en zona de enfranque • Pisada Ancha • Calzado TRIDENSIDAD ___________________________ ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/Zapato-dama-gema-ombu-negro-p-composite.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Zapato-dama-gema-ombu-negro-p-composite-1699832100-0-0.png		in_stock	93324.88 ARS	new	Ombu	Apparel & Accessories > Shoes	Zapatos	no
72750	594 Bóxer Eyelit de algodon	Bóxer de algodón Art.594 Bóxer de algodón natural elastizado. De calce ajustado, se adapta confortablemente al cuerpo. Posee doble capa en refuerzo delantero y puño en piernas. ____________________________________ Talles: M a XXL (Guía de talles) 36/38 = S 40/42 = M 44/46 = L 48/50 = XL 52/54 = XXL ____________________________________ • Nos encontramos en Constitución , a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/594-boxer-eyelit-de-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/594-boxer-eyelit-de-algodon-1694908927-0-0.jpeg	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/594-boxer-eyelit-de-algodon-1694908927-0-1.jpeg	in_stock	21767.90 ARS	new	Eyelit	Apparel & Accessories > Clothing > Underwear & Socks > Underwear	Boxers	no
72751	598 Boxer Eyelit Estampado Algodon y Lycra	Boxer de algodón Art. 598 Boxer estampado de algodón natural elastizado. De calce ajustado, se adapta confortablemente al cuerpo. ____________________________________ Talles: M a XXL (Guía de talles) 36/38 = S 40/42 = M 44/46 = L 48/50 = XL 52/54 = XXL ____________________________________ • Nos encontramos en Constitución , a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/598-boxer-eyelit-estampado-algodon-y-lycra.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/598-boxer-eyelit-estampado-algodon-y-lycra-1694962746-0-0.png		in_stock	21767.90 ARS	new	Eyelit	Apparel & Accessories > Clothing > Underwear & Socks > Underwear	Boxers	no
73693	Bota OMBU Industrial sin Puntera	BOTA INDUSTRIAL MARCA OMBU SIN PUNTERA COLOR NEGRA. Caña compuesta de material PVC Diseñada con diferentes grosores en función a la protección que cada área necesita, partiendo de 1.10 cm en la menor hasta 2.5 cm el mayor. En su interior posee una media de 100% poliester como forro protector ante el PVC. Bota ideal para el uso en Campo, Industria, Frigorifico, Encargados de Edificios, etc. Nos encontramos en Constitución, a metros de la estación de tren y subte. Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 Subte: Linea C, Estación Constitución Tren: Linea Roca, Estación Constitución Emitimos Factura A y B Envíos a todo el país ¡Estamos para lo que necesites, no dudes en consultarnos!	https://www.pinillos.com.ar/Bota-ombu-industrial-sin-puntera.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bota-ombu-industrial-sin-puntera-1700755502-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bota-ombu-industrial-sin-puntera-1700755502-0-1.webp	in_stock	44653.84 ARS	new	Ombu	Apparel & Accessories > Shoes	Botas de goma	no
72608	Pantalon Cargo Ripstop Antidesgarro PAMPERO 38-54	- Pantalon Cargo Ripstop Antidesgarro Marca Pampero Original • Tela Ripstop - Anti-Desgarro • Recorte trasero y en las rodillas • Bolsillos con tapa y botón • Cartera con cierre • Uso General • Unisex (Hombre / Mujer) Talles: 38 al 54	https://www.pinillos.com.ar/Pantalon-cargo-ripstop-antidesgarro-pampero-38-54_1701639393.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-ripstop-antidesgarro-pampero-38-54-1701639383-1-0.png		in_stock	78582.24 ARS	new	Pampero	Apparel & Accessories > Clothing > Pants	Pantalones cargo	no
72545	Pantalon Cargo PAMPERO 38-54	Pantalon Cargo PAMPERO 38-54. Marca Pampero. Colores: Azul, Beige, Negro, Verde. Talles: 38, 40, 42, 44, 46, 48, 50, 52, 54. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Pantalon-cargo-pampero-38-54_1701639501.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-pampero-38-54-1701639487-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-pampero-38-54-1701639487-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-pampero-38-54-1701639487-0-2.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-pampero-38-54-1701639487-0-3.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-pampero-38-54-1701639487-0-4.png	in_stock	68522.30 ARS	new	Pampero	Apparel & Accessories > Clothing > Pants	Pantalones cargo	no
72524	Camisa de trabajo OMBU 38-48	Camisa de trabajo OMBU Confeccionada en Tela de Algodón 100% Sarga 2/1 Cerrada en 2 costuras, hilo mercerizado al tono, con canesú. Colores Blanco, Beige, Verde, Azulino, Azul Talles 38/48 Normal, 50/54 Especial.	https://www.pinillos.com.ar/Camisa-de-trabajo-ombu-38-48.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-38-48-1718400020-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-38-48-1718400020-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-38-48-1718400020-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-38-48-1718400020-0-3.webp	in_stock	39763.02 ARS	new	Ombu	Apparel & Accessories > Clothing > Shirts & Tops	Camisas	no
72496	Botin OMBU Frances Negro punta de Acero	Botin OMBU Seguridad Calzado Trabajo Cuero FRANCES p/ Acero ______________________________________ NUEVA LÍNEA OMBÚ FRANCES, MÁS LIVIANO, MÁS RESISTENTE, MAYOR COMODIDAD ______________________________________ La calidad de siempre ahora con: • Puntera de acero, con certificación IRAM. • Planta bidensidad más liviana, resistente y cómoda. • Guarda reflectiva de alta visibilidad. • Calzado dieléctrico en su totalidad. • Calzado de seguridad Certificado bajos normas IRAM ____________________________________ Capellada Color: NEGRO Talles 37/38/39/40/41/42/43/44/45/46 Plantilla : Material textil no tejido de alta resistencia e inyectado con soporte de latex. Planta exterior : Cuenta con canales longitudinales. Composición: PU Bidensidad. Capellada: Cuero vacuno flor seleccionado de primera calidad. Costura: Con hilo de Nylon de alta tenacidad. Planta exterior: Poliuretano bi-densidad (NO PEGADO). Entreplanta: Densidad de 0,5 +/- 0,05 gr / cm3, dureza shore a 65 +/- 5 grados. Planta: Densidad de 1 +/- 0,1 gr / cm3 dureza shore A 70 +/- 5 grados. Puntera: Plástica Armado: unión de capellada con plantilla por sistema strobel, la planta está inyectada directamente a la capellada formando una sola pieza. Planta • Inyectada en PU Bidensidad Shock Absorber • Dieléctrica • Resistente a Hidrocarburos • Antideslizante • Autolimpiante • Resistente a la Flexión • Resistente a la Abrasión • Estrías para Escaleras • Traba de seguridad en zona de enfranque • Pisada Ancha • Calzado TRIDENSIDAD ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/Botin-ombu-frances-negro-punta-de-acero.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Botin-ombu-frances-negro-punta-de-acero-1694119050-0-0.png		in_stock	110734.36 ARS	new	Ombu	Apparel & Accessories > Shoes	Botines	no
72178	Buzo de algodón frisado negro	Buzo de Frisa - Comodidad y Estilo en un Solo Diseño Descripción del producto: Con su diseño elegante y versátil, el buzo de frisa se adapta a diferentes estilos y ocasiones. Podés usarlo para relajarte en casa, salir a correr, ir al gimnasio o simplemente como parte de tu atuendo diario. Combinalo con zapatillas deportivas para un look casual y moderno, o añadí una chaqueta o una gorra para darle un toque más urbano. Características principales: Material de alta calidad : El buzo de frisa está fabricado con una mezcla de algodón y poliéster de primera calidad, lo que garantiza una gran suavidad al tacto, resistencia al desgaste y durabilidad a largo plazo. El tejido de frisa proporciona un agradable abrigo y una sensación de calidez, ideal para climas frescos o para usar en épocas de transición. Diseño elegante y versátil: Este buzo cuenta con un diseño moderno y versátil que se adapta a diferentes estilos y ocasiones. Con mangas largas, cuello redondo y un ajuste regular, podrás combinarlo fácilmente con jeans, pantalones deportivos o incluso usarlo como capa adicional sobre tu ropa de entrenamiento. La paleta de colores neutros te permite elegir entre opciones clásicas como negro, gris y azul marino, que son fáciles de combinar con el resto de tu guardarropa. Comodidad excepcional : El buzo de frisa está diseñado pensando en tu comodidad. El tejido suave y transpirable proporciona una sensación de calidez sin hacer que te sientas abrumado. Además, el corte y la confección de calidad aseguran una libertad de movimiento óptima, permitiéndote realizar tus actividades diarias o rutinas de ejercicio sin restricciones. Detalles funcionales : Este buzo incluye detalles funcionales que realzan su practicidad. La cintura y los puños elásticos aseguran un ajuste cómodo y evitan que el frío se cuele por las aberturas, manteniéndote abrigado en todo momento. Fácil mantenimiento: El buzo de frisa es una prenda fácil de cuidar. Puede lavarse a máquina sin perder su forma ni suavidad, lo que te ahorra tiempo y esfuerzo en el mantenimiento. Además, su resistencia al desgaste garantiza que se mantendrá en excelente estado durante mucho tiempo, brindándote un valor duradero. El buzo de frisa es mucho más que una prenda básica. Combina estilo, comodidad y funcionalidad en un solo diseño, convirtiéndolo en una elección perfecta para cualquier ocasión. Ya sea que estés buscando relajarte en casa, hacer ejercicio o lucir un look casual con un toque moderno, este buzo te proporcionará el ajuste perfecto y te mantendrá abrigado y cómodo en todo momento. ¡Agrega el buzo de frisa a tu guardarropa y descubrí una nueva forma de estilo y confort!	https://www.pinillos.com.ar/Buzo-de-algodon-frisado-negro_1693417846.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Buzo-de-algodon-frisado-negro-1690980169-0-0.jpeg	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Buzo-de-algodon-frisado-negro-1690980169-0-1.jpeg	in_stock	24175.80 ARS	new	Humberto Chietti	Apparel & Accessories > Clothing > Shirts & Tops	Buzos	no
72181	Zapato OMBU Prusiano Negro punta de Acero	Zapato Ombu Prusiano, Calzado de Seguridad de Cuero con punta de Acero ______________________________________ NUEVA LÍNEA OMBÚ PRUSIANO, MÁS LIVIANO, MÁS RESISTENTE, MAYOR COMODIDAD ______________________________________ La calidad de siempre ahora con: •Puntera de acero, con certificación IRAM. •Planta bidensidad más liviana, resistente y cómoda. •Guarda reflectiva de alta visibilidad. •Calzado dieléctrico en su totalidad. Calzado de seguridad Certificado bajos normas IRAM ____________________________________ Capellada Color: Negro Talles 37/38/39/40/41/42/43/44/45/46 Capellada: Cuero vacuno flor seleccionado de primera calidad, espesor 1.8 a 2 mm. Forro: Textil, con refuerzo de cuero en talonera. Plantilla: Material textil no tejido de alta resistencia e inyectado con soporte de latex. Composición: PU Bidensidad. Costura: Con hilo de Nylon de alta tenacidad. Puntera: De acero (bajo normas). Planta exterior: Poliuretano bi-densidad (NO PEGADO). Entreplanta: Densidad de 0,5 +/- 0,05 gr / cm3, dureza shore a 65 +/- 5 grados. Ojales: Ojalillos metálicos de alta calidad y resistencia. Armado: Unión de capellada con plantilla por sistema strobel, la planta está inyectada directamente a la capellada formando una sola pieza. Planta: • Inyectada en PU Bidensidad Shock Absorber • Dieléctrica • Resistente a Hidrocarburos • Antideslizante • Autolimpiante • Resistente a la Flexión • Resistente a la Abrasión • Estrías para Escaleras • Traba de seguridad en zona de enfranque • Pisada Ancha ____________________________________ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/Zapato-ombu-prusiano-negro-punta-de-acero.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Zapato-ombu-prusiano-negro-punta-de-acero-1694095952-0-0.png		in_stock	94380.00 ARS	new	Ombu	Apparel & Accessories > Shoes	Zapatos	no
72193	Zapato OMBU Ozono Negro punta de Acero	En el nuevo Zapato Ozono OMBU cada característica está diseñada para enfatizar tanto la funcionalidad como la comodidad, asegurando que el usuario esté protegido y a la vez pueda disfrutar de un zapato que se adapte a las exigencias de su jornada laboral. Con una apariencia profesional y elementos de seguridad clave, este zapato es una opción ideal para entornos de trabajo que requieren protección y durabilidad. Caracteristicas: Material exterior: Cuero Flor premium para durabilidad superior y comodidad prolongada. Capellada interior: Forro interno con tecnología OMBU TECH ANTIMICROBIAL (Protección antimicótica) / Forro de talón en cuero. Cuello: Acolchado confort perimetral con goma espuma. Lengüeta: Acolchado confort de goma espuma. Forro interno con tecnología OMBU TECH ANTIMICROBIAL Puntera: Protección Certificada que cumple con las normas IRAM 33471, asegurando protección contra impactos. Plantilla: La Plantilla Ultra Confortable es el resultado de estudios Ergonométricos y Antropométricos realizados por especialistas con Exclusiva tecnología OMBU TECH PLUCONF (+) Visibilidad Mejorada: Elementos reflectantes grises de alta visibilidad en laterales y cordones para mayor seguridad en condiciones de baja luz. Tipo de Cordones: Tejidos de materiales compuestos por fibras sintéticas de alta resistencia con herretes de blindaje plástico reforzado en las puntas. Pasa Cordones: Fabricados en plástico de alta resistencia, proporcionan seguridad y una sujeción firme. Planta Inyectada en PU Bidensidad Shock Absorber Dieléctrica Resistente a Hidrocarburos Antideslizante Autolimpiante Resistente a la Flexión Resistente a la Abrasión Estrías para Escaleras Traba de seguridad en zona de enfranque Pisada Ancha Talle Largo del pie 36 23,4 cm 37 24,0cm 38 25,2 cm 39 25,9 cm 40 26,6 cm 41 27,3 cm 42 28 cm 43 28,7 cm 44 29,4 cm 45 30,1 cm 46 30,8 cm	https://www.pinillos.com.ar/Zapato-ombu-ozono-negro-punta-de-acero.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Zapato-ombu-ozono-negro-punta-de-acero-1721325544-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Zapato-ombu-ozono-negro-punta-de-acero-1721325544-0-1.png	in_stock	110298.76 ARS	new	Ombu	Apparel & Accessories > Shoes	Zapatos	no
72217	Botín OMBU Frances Marrón punta Plastica	Botin OMBU Calzado Seguridad Trabajo Cuero FRANCES P/ Plastica ______________________________________ NUEVA LÍNEA OMBÚ FRANCES, MÁS LIVIANO, MÁS RESISTENTE, MAYOR COMODIDAD ______________________________________ La calidad de siempre ahora con: • Puntera de acero, con certificación IRAM. • Planta bidensidad más liviana, resistente y cómoda. • Guarda reflectiva de alta visibilidad. • Calzado dieléctrico en su totalidad. • Calzado de seguridad Certificado bajos normas IRAM ____________________________________ Capellada Color: MARRON Talles 37/38/39/40/41/42/43/44/45/46 Plantilla : Material textil no tejido de alta resistencia e inyectado con soporte de latex. Planta exterior : Cuenta con canales longitudinales. Composición: PU Bidensidad. Capellada: Cuero vacuno flor seleccionado de primera calidad. Costura: Con hilo de Nylon de alta tenacidad. Planta exterior: Poliuretano bi-densidad (NO PEGADO). Entreplanta: Densidad de 0,5 +/- 0,05 gr / cm3, dureza shore a 65 +/- 5 grados. Planta: Densidad de 1 +/- 0,1 gr / cm3 dureza shore A 70 +/- 5 grados. Puntera: Plástica Armado: unión de capellada con plantilla por sistema strobel, la planta está inyectada directamente a la capellada formando una sola pieza. Planta • Inyectada en PU Bidensidad Shock Absorber • Dieléctrica • Resistente a Hidrocarburos • Antideslizante • Autolimpiante • Resistente a la Flexión • Resistente a la Abrasión • Estrías para Escaleras • Traba de seguridad en zona de enfranque • Pisada Ancha • Calzado TRIDENSIDAD ____________________________________ ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/Botin-ombu-frances-marron-punta-plastica_1694467517.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Botin-ombu-frances-marron-punta-plastica-1694465217-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Botin-ombu-frances-marron-punta-plastica-1694465217-0-1.png	in_stock	112355.76 ARS	new	Ombu	Apparel & Accessories > Shoes	Botines	no
72492	Botin PISFER Puntera De Acero Suela PVC	"Botin de Seguridad PISFER Puntera de Acero Suela Pvc Este calzado es fabricado en las instalaciones de OMBU bajo los mismos requerimientos de calidad. Capellada en cuero vacuno Box de 1,8 a 2 mm de espesor. Forreria de material textíl tejido con soporte de 2mm de espesor, tiene tratamiento anti microbiano sanitized Forro de capellada: Material textil no tejido de espesor 1 mm. a 1.2 mm. Forro de caña y cuello: Capellada material textil tejido con soporte, de espesor 2 mm, cuenta con tratamiento antimicrobiano sanitized, en la caña. Refuerzo de talonera: Material cuero vacuno or napa, espesor de 1 a 1,2 mm. Evita la rotura por desgaste Accesorios y elementos de armado : En el borde superior de la caña: lleva en su interior un acolchado perimetral de poliuretano expandido (goma espuma), densidad 20 gr. con una altura de 2cm ""Puntera De acero, resistente al impacto según ensayo requerido en punto 4.3.3. ""C"" Norma IRAM 3610. Resistente a la compresión según ensayo requerido en punto 4.3.3.""D"" Norma IRAM 3610. En lo interno está revestido con material de látex laminados, de cantos rebajados para minimizar eventuales molestias al exionar el pié"" ""Planta exterior de PVC Planta inyectada en PVC. Con dibujo antideslizante y auto-limpiante y relieve ubicado para evitar el quiebre de la planta resistente a los hidrocarburos"" Capellada Color: Negro Talles 38/39/40/41/42/43/44/45 ____________________________________ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!"	https://www.pinillos.com.ar/Botin-pisfer-puntera-de-acero-suela-pvc.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Botin-de-seguridad-pisfer-puntera-de-acero-suela-pvc-1694116262-0-0.png		in_stock	73393.76 ARS	new	Pisfer	Apparel & Accessories > Shoes	Botines	no
76985	Jean RICA LEWIS Denim Clásico Lona Gruesa	¡Hola a todos los amantes del estilo clásico! Presentamos el increíble Pantalón de Jean Rica Lewis, un verdadero ícono de la moda. Este pantalón, con su corte clásico y confeccionado con lona gruesa de alta calidad, te brindará comodidad y durabilidad inigualables. Características destacadas: Marca: Rica Lewis Color: Denim (azul clásico) Corte: Clásico Material: Lona gruesa resistente Tallas disponibles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60 Ya no tenes que preocuparte por encontrar el talle perfecto, ya que ofrecemos una amplia gama de tallas que van desde el 38 hasta el 60. ¡En Pinillos encontrarás el pantalón perfecto que se ajuste a tu estilo y medida! Nuestro compromiso es brindarte la mejor experiencia de compra. Además, ofrecemos envío gratuito para que recibas tu pantalón directamente en la puerta de tu casa, sin complicaciones. No pierdas la oportunidad de lucir a la moda y sentirte cómodo al mismo tiempo. Este pantalón de jean Rica Lewis es ideal para cualquier ocasión, ya sea un evento casual o una salida con amigos. ¡Destaca tu estilo con este clásico atemporal! ¡Aprovecha esta oferta y llevate tu pantalón de Jean Rica Lewis ahora mismo! ¡No te quedes sin el tuyo!	https://www.pinillos.com.ar/Jean-rica-lewis-denim-clasico-lona-gruesa.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-denim-clasico-lona-gruesa-1718305542-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-denim-clasico-lona-gruesa-1718305542-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-denim-clasico-lona-gruesa-1718305542-0-2.jpg	in_stock	60500.00 ARS	new	Rica Lewis	Apparel & Accessories > Clothing > Pants	Jeans	no
76987	Jean RICA LEWIS American Celeste Clàsico	¡Hola a todos los amantes del estilo clásico! Presentamos el increíble Pantalón de Jean Rica Lewis, un verdadero ícono de la moda. Este pantalón, con su corte clásico y confeccionado con lona de alta calidad, te brindará comodidad y durabilidad inigualables. Características destacadas: Marca: Rica Lewis Color: Celeste Corte: Clásico Material: Lona resistente Tallas disponibles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60 Ya no tenes que preocuparte por encontrar el talle perfecto, ya que ofrecemos una amplia gama de tallas que van desde el 38 hasta el 60. ¡En Pinillos encontrarás el pantalón perfecto que se ajuste a tu estilo y medida! Nuestro compromiso es brindarte la mejor experiencia de compra. No pierdas la oportunidad de lucir a la moda y sentirte cómodo al mismo tiempo. Este pantalón de jean Rica Lewis es ideal para cualquier ocasión, ya sea un evento casual o una salida con amigos. ¡Destaca tu estilo con este clásico atemporal! ¡Aprovecha esta oferta y llevate tu pantalón de Jean Rica Lewis ahora mismo! ¡No te quedes sin el tuyo!	https://www.pinillos.com.ar/Jean-rica-lewis-american-celeste-clasico.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-celeste-clasico-1718307204-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-celeste-clasico-1718307204-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-celeste-clasico-1718307204-0-2.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-celeste-clasico-1718307204-0-3.jpg	in_stock	58080.00 ARS	new	Rica Lewis	Apparel & Accessories > Clothing > Pants	Jeans	no
